firm_id,year,YEMP,AI,L_AI,BMI,SKILL,DEO,ESG,GOV,Age,Size,Lev,RoA,Cash,Growth,Top10,Board,Separation,SOE,lngdp
1945,2015,0.4506,0.8562,,0.1367,0.3841,0.2526,4,1,2.3436,22.3749,0.5975,0.1437,0.134,0.1624,0.7835,1.8754,0,0,11.3825
1945,2016,0.1887,0.5637,0.8562,0.1493,0.404,0.0,2,0,1.8051,22.5179,0.7289,0.0012,0.0395,0.0915,0.6542,2.134,1,0,10.3882
1945,2017,0.495,0.8729,0.5637,0.3005,0.5557,0.4975,6,0,3.1726,24.7484,0.1153,0.0108,0.0812,0.5322,0.8212,2.0981,1,0,10.4136
1945,2018,0.0,0.7307,0.8729,0.0069,0.1819,0.0865,1,0,1.46,23.5841,0.0849,0.054,0.007,0.5252,0.4147,2.4281,1,1,10.6621
1945,2019,0.0445,0.8894,0.7307,0.0706,0.5373,0.1011,5,1,1.7747,21.4066,0.4519,0.0458,0.0236,-0.3667,0.68,1.8559,0,1,10.7463
1945,2020,0.2968,0.1261,0.8894,0.1246,0.1775,0.469,4,0,2.3938,23.6629,0.5978,0.1713,0.0141,-0.1601,0.6676,2.2923,0,1,9.7857
1945,2021,0.0,1.1925,0.1261,0.5042,0.2154,0.8641,5,0,2.8853,21.5004,0.7077,0.0632,0.0892,0.2665,0.3188,1.9421,0,0,11.3752
1946,2011,0.2202,3.1821,,0.9084,0.3216,0.218,2,0,1.9638,23.7695,0.4134,0.0361,0.0345,0.0887,0.6613,2.2059,0,1,10.4987
1946,2012,0.1513,2.9144,3.1821,0.3576,0.5373,0.1668,5,0,2.4412,21.2638,0.4525,-0.0646,0.0254,0.7903,0.5026,2.2627,0,1,10.7402
1946,2013,0.5456,0.9357,2.9144,0.3734,0.4009,0.0175,6,1,2.0533,21.0454,0.325,0.0549,0.085,0.1119,0.5212,2.2003,0,0,11.9619
1946,2014,0.4062,2.9725,0.9357,0.5422,0.4461,0.31,6,1,0.1326,21.89,0.05,0.0255,0.0248,0.5563,0.5591,2.4683,0,0,11.4336
1946,2015,0.172,1.5311,2.9725,0.1734,0.3169,0.0,5,1,2.621,22.4712,0.5672,0.1113,0.0431,0.4726,0.4884,2.1879,0,1,11.2899
1946,2016,0.18,1.6573,1.5311,0.2108,0.2937,0.3224,3,0,1.7687,23.6045,0.215,0.0587,-0.0331,-0.0567,0.4745,1.7532,0,1,11.4743
1946,2017,0.3382,3.3204,1.6573,0.3951,0.5634,0.3296,4,1,2.1922,21.5504,0.356,0.0249,-0.1085,0.3698,0.2515,2.0604,0,0,11.0721
1946,2018,0.6653,2.3463,3.3204,0.3799,0.6338,0.0905,5,0,2.1819,19.9864,0.4032,0.0086,0.0251,0.3201,0.912,2.0261,1,1,11.4231
1946,2019,0.3638,1.3802,2.3463,0.0,0.2123,0.0,5,0,2.4363,21.733,0.3499,0.0939,0.2064,0.2158,0.3397,2.3218,1,1,10.7028
1947,2014,0.4642,0.4407,,0.4003,0.2168,0.2916,5,0,1.6679,22.5541,0.18,-0.0286,-0.0405,0.1213,0.5722,2.0066,1,0,9.6312
1947,2015,0.4103,1.1151,0.4407,0.1503,0.267,0.0328,5,0,2.5766,23.5024,0.3848,0.031,0.0242,0.7281,0.6989,1.9785,0,0,10.7327
1947,2016,0.6047,1.2013,1.1151,0.5653,0.2403,0.4805,3,0,3.5064,20.4999,0.2073,0.1105,-0.0433,0.0711,0.5787,2.3356,0,1,9.929
1947,2017,0.5113,0.8205,1.2013,0.4039,0.4783,0.4105,4,0,1.1255,21.4456,0.0626,-0.1545,-0.0225,-0.2566,0.7092,2.1345,0,1,11.8129
1947,2018,0.0881,1.1314,0.8205,0.1402,0.2044,0.3154,3,0,3.2722,21.8598,0.1729,0.1156,-0.0249,0.608,0.5866,2.1342,0,0,10.6947
1947,2019,0.4482,1.7777,1.1314,0.2823,0.0877,0.5389,4,0,2.0559,21.5861,0.05,0.0513,0.0497,0.4287,0.8533,2.4297,0,0,10.3584
1947,2020,0.1849,1.2296,1.7777,0.2724,0.153,0.0,6,0,3.1556,22.0083,0.376,0.025,0.0609,0.1953,0.5444,2.4561,1,1,12.013
1947,2021,0.4636,2.9238,1.2296,0.3447,0.7871,0.1358,3,0,1.4146,22.2694,0.3648,-0.101,0.0324,0.743,0.3599,2.0162,0,0,11.0313
1947,2022,0.3861,1.2457,2.9238,0.4997,0.382,0.4409,5,0,2.3568,23.8149,0.7183,0.0244,-0.124,0.5824,0.4557,2.0071,0,0,11.2959
1948,2011,0.2359,3.6321,,0.6687,0.3989,0.0331,6,1,2.3592,22.1259,0.6113,0.0034,-0.1313,-0.0389,0.7364,2.2063,0,1,12.013
1948,2012,0.2036,0.3671,3.6321,0.3017,0.3513,0.1272,5,1,2.3775,22.7295,0.093,0.0622,0.0952,-0.3011,0.3693,2.4351,0,0,10.6865
1948,2013,0.2136,0.6171,0.3671,0.7326,0.403,0.187,5,0,2.6311,22.4709,0.477,0.0168,0.0694,0.1294,0.6649,2.504,0,0,10.1617
1948,2014,0.4713,0.5319,0.6171,0.2875,0.6048,0.0772,4,0,1.3801,20.9385,0.6287,0.0266,0.1532,0.7615,0.8685,1.8889,0,1,11.5466
1948,2015,0.1765,0.227,0.5319,0.5331,0.4087,0.5421,2,0,2.5496,22.192,0.2408,-0.0059,-0.0179,0.1488,0.6699,2.1478,0,1,12.013
1948,2016,0.1812,2.3092,0.227,0.2962,0.3741,0.0,4,0,2.5736,22.3016,0.1507,0.029,0.1043,0.5252,0.4765,2.0733,0,0,10.6035
1948,2017,0.4732,1.4561,2.3092,0.7133,0.3713,0.0,4,0,0.0583,21.5117,0.3991,0.1138,-0.0289,-0.5456,0.5314,2.3194,0,0,11.0196
1948,2018,0.2321,1.3793,1.4561,0.0945,0.4511,0.0,4,1,1.1307,23.7278,0.687,0.0296,0.0398,0.1899,0.6883,2.2998,0,0,10.6259
1948,2019,0.1844,2.7963,1.3793,0.3317,0.1005,0.5315,5,0,2.3517,22.0988,0.3092,0.0762,0.0717,0.023,0.5375,2.2354,0,0,10.3669
1948,2020,0.3245,1.2231,2.7963,0.1778,0.6514,0.6239,5,0,2.0371,21.3794,0.0954,0.0305,0.0477,0.4901,0.5246,2.5388,0,1,9.1697
1948,2021,0.2735,1.5293,1.2231,0.1991,0.4763,0.4361,4,0,3.145,22.9569,0.4154,-0.0247,0.0452,0.8472,0.5438,2.033,1,1,9.8513
1948,2022,0.0722,0.9832,1.5293,0.0344,0.2503,0.454,6,0,2.7241,23.3005,0.3657,0.0177,0.0604,0.4995,0.4817,2.0677,0,0,11.5049
1948,2023,0.2409,0.036,0.9832,0.052,0.3167,0.2935,4,0,0.498,21.8765,0.4247,0.0635,-0.0121,-0.5066,0.6399,2.1155,0,0,11.6536
1949,2011,0.2153,0.0265,,0.2162,0.3029,0.5744,6,0,1.4294,21.9837,0.3662,0.0701,0.0524,-0.573,0.6242,2.1514,1,1,11.3567
1949,2012,0.3787,2.8879,0.0265,0.8101,0.4231,0.2094,5,0,1.5005,23.6575,0.5928,0.0745,-0.0185,0.022,0.5939,2.6265,1,1,10.2399
1949,2013,0.5947,3.3644,2.8879,0.3875,0.01,0.6488,5,1,1.7859,20.8498,0.4489,-0.102,0.0493,0.5298,0.8596,2.3011,0,0,11.727
1949,2014,0.4811,3.4296,3.3644,0.5493,0.508,0.1017,4,0,2.5421,22.0357,0.3336,-0.0133,0.0193,0.0098,0.5009,2.3848,0,1,11.0715
1949,2015,0.4895,0.3406,3.4296,0.1387,0.4569,0.2239,6,0,1.2357,23.7466,0.4663,0.0767,0.0375,0.0798,0.9047,2.4568,0,0,10.1239
1949,2016,0.4429,1.8467,0.3406,0.2918,0.6096,0.3541,4,0,1.9283,21.907,0.3878,-0.011,-0.1118,0.0868,0.912,1.911,0,1,9.7371
1949,2017,0.4288,0.5788,1.8467,0.0236,0.274,0.3568,5,0,2.9632,22.9526,0.484,0.101,0.0406,0.5621,0.5142,2.5382,0,0,10.5796
1949,2018,0.4274,0.5826,0.5788,0.2922,0.2232,0.3722,3,0,3.0532,25.5313,0.5597,0.1428,0.1008,-0.2572,0.5301,1.8617,1,1,11.237
1949,2019,0.2614,0.4411,0.5826,0.0,0.1811,0.263,3,0,3.2042,24.0231,0.4183,-0.0534,0.0897,-0.573,0.7258,1.9294,1,0,9.1263
1949,2020,0.4536,2.503,0.4411,0.1239,0.712,0.2989,3,0,1.885,20.7662,0.4818,0.0291,-0.1239,0.3673,0.6405,2.0652,0,0,10.5792
1949,2021,0.0527,0.6154,2.503,0.1575,0.4111,0.2215,5,0,3.4965,21.9744,0.522,-0.0298,0.0936,-0.573,0.3267,1.9282,0,1,10.9125
1949,2022,0.3548,2.2137,0.6154,0.4752,0.4304,0.3446,3,0,1.164,22.5015,0.0832,0.059,-0.0124,0.2127,0.7648,2.2525,1,0,12.013
1950,2015,0.0344,0.3678,,0.0102,0.107,0.4675,3,0,2.2768,23.2089,0.6279,0.0155,0.1122,0.265,0.6617,2.3432,1,1,10.4978
1950,2016,0.275,0.9962,0.3678,0.164,0.6067,0.2976,6,0,2.6365,19.0475,0.4585,0.0657,-0.0018,0.019,0.6365,2.1683,0,0,10.1923
1950,2017,0.2644,0.5218,0.9962,0.0,0.2696,0.3359,5,1,2.5272,19.031,0.7602,0.0038,0.0597,0.6455,0.5761,2.2624,1,1,10.2167
1950,2018,0.2393,0.3448,0.5218,0.0,0.3062,0.4358,3,0,2.1569,21.5679,0.4014,0.0227,-0.0387,-0.573,0.6106,1.8896,1,0,11.0107
1950,2019,0.2686,0.3907,0.3448,0.3314,0.4026,0.0,4,0,1.8235,22.2272,0.4175,0.0369,0.0626,0.3156,0.5545,2.0954,0,0,10.8951
1950,2020,0.1281,0.1443,0.3907,0.0043,0.0801,0.4155,4,0,3.3959,22.0617,0.3198,0.037,-0.0061,-0.2238,0.4642,1.9752,0,0,10.6328
1950,2021,0.2531,1.1224,0.1443,0.4432,0.6282,0.1097,5,0,2.0003,21.6299,0.5919,0.0598,-0.0126,-0.0816,0.2429,2.1573,0,0,11.1598
1950,2022,0.3565,0.8042,1.1224,0.1424,0.5668,0.6764,4,0,1.7885,23.9168,0.2323,0.0894,0.0759,0.2478,0.4274,2.2802,0,0,11.8401
1950,2023,0.0266,1.1152,0.8042,0.1721,0.4579,0.2176,5,0,1.2129,19.2814,0.2764,0.02,0.0286,0.6803,0.5195,2.2145,0,1,10.4145
1951,2013,0.492,0.7881,,0.5784,0.3689,0.0275,4,0,2.6732,22.1321,0.4863,0.0254,0.012,0.848,0.5416,2.06,1,0,11.323
1951,2014,0.4191,1.5609,0.7881,0.2523,0.657,0.0945,3,0,2.8192,19.6895,0.406,0.0802,-0.0275,0.414,0.4201,2.1342,0,0,11.1406
1951,2015,0.3213,3.723,1.5609,0.2936,0.171,0.5615,5,0,1.4174,23.1255,0.2514,0.046,0.0111,0.1001,0.652,2.2797,0,1,10.13
1951,2016,0.5593,3.2623,3.723,0.5704,0.3384,0.2099,4,0,1.3793,23.5031,0.2306,0.0831,0.0187,-0.0253,0.7271,1.8511,1,0,10.7074
1951,2017,0.2787,1.0784,3.2623,0.2376,0.2055,0.1341,4,1,3.1799,22.0526,0.3022,-0.0331,0.0934,1.5258,0.7887,1.898,0,0,12.013
1951,2018,0.2458,1.4816,1.0784,0.2588,0.01,0.2104,6,0,0.9807,19.031,0.5673,-0.0355,0.1197,0.0109,0.2531,1.7295,1,0,10.7437
1952,2011,0.2839,0.759,,0.2402,0.5761,0.2162,4,0,2.1208,23.221,0.1319,-0.0102,0.1338,0.1717,0.8417,2.1032,0,0,9.8715
1952,2012,0.3535,0.9619,0.759,0.44,0.4962,0.4166,4,0,2.5376,19.8099,0.0821,0.0523,0.0931,0.3937,0.4887,2.4015,1,1,11.9735
1952,2013,0.2706,0.2873,0.9619,0.1997,0.4139,0.4296,5,0,2.2466,19.031,0.4791,0.0123,0.0048,-0.1391,0.541,2.492,0,0,11.8108
1952,2014,0.0792,0.5255,0.2873,0.0,0.0649,0.0,5,0,1.279,22.5686,0.1873,-0.0304,0.0773,0.2521,0.8376,2.3601,1,1,10.8523
1952,2015,0.228,0.4736,0.5255,0.1398,0.3113,0.7099,2,0,2.1895,20.8235,0.1499,0.0789,0.0144,0.3725,0.6074,2.0499,0,0,11.1806
1952,2016,0.2713,0.1824,0.4736,0.3524,0.01,0.2155,2,0,3.526,21.9883,0.05,0.0992,-0.1157,-0.2466,0.7558,1.609,0,0,11.104
1952,2017,0.3843,2.2058,0.1824,0.0,0.5943,0.2428,4,0,1.1839,23.5054,0.746,0.0019,-0.0877,0.0426,0.5932,2.2049,0,0,10.7013
1952,2018,0.4562,2.4202,2.2058,0.2484,0.1283,0.078,2,1,1.2729,22.1933,0.4129,0.0217,0.0517,-0.555,0.4809,1.7568,0,0,11.0271
1952,2019,0.2429,1.3719,2.4202,0.0245,0.1174,0.1152,4,0,2.3287,21.4867,0.2535,-0.0097,-0.0708,0.3,0.6627,2.4064,0,1,11.1667
1952,2020,0.4579,0.2255,1.3719,0.4301,0.5245,0.2776,3,1,2.4768,21.9001,0.2859,0.0891,0.0074,0.351,0.6079,2.4989,1,1,10.1178
1952,2021,0.4218,1.0059,0.2255,0.4943,0.5419,0.4416,5,0,2.5586,24.312,0.5691,0.0785,0.0549,0.6663,0.7041,2.2339,1,0,9.3349
1952,2022,0.4202,0.7751,1.0059,0.22,0.2413,0.4186,4,0,1.4049,20.8105,0.7969,0.1012,-0.0332,0.0446,0.363,2.1896,0,0,10.7153
1952,2023,0.4324,1.1938,0.7751,0.4766,0.3623,0.1312,6,0,0.9364,20.0443,0.2464,0.0737,0.1021,-0.1972,0.3337,2.0338,0,0,11.8131
1953,2012,0.2497,1.3283,,0.2947,0.0896,0.4928,4,0,1.9111,22.9615,0.3713,-0.0215,0.062,-0.1992,0.4199,1.8434,0,1,10.9577
1953,2013,0.3466,2.8211,1.3283,0.4685,0.8577,0.3332,4,1,1.884,21.7175,0.3198,0.0713,0.1002,0.7022,0.6058,2.2222,1,0,11.8619
1953,2014,0.1069,0.256,2.8211,0.1753,0.057,0.0,5,1,3.1373,23.057,0.7678,0.0545,-0.0101,0.4801,0.5648,1.9075,1,0,9.6842
1953,2015,0.2685,0.7942,0.256,0.3343,0.0855,0.1245,5,0,1.5076,21.25,0.2922,-0.1286,-0.0947,0.0443,0.2743,2.2198,0,1,10.1478
1953,2016,0.4326,1.4076,0.7942,0.4575,0.4064,0.1836,5,0,1.8716,22.9306,0.4229,0.0032,-0.0517,-0.1348,0.4846,1.7241,0,1,10.9263
1953,2017,0.0,0.887,1.4076,0.2704,0.148,0.016,5,0,2.257,22.7947,0.6233,0.0003,0.1078,0.2905,0.8554,2.0998,0,1,11.06
1953,2018,0.3559,1.5801,0.887,0.0857,0.5366,0.331,4,0,2.086,22.4919,0.4683,0.0596,0.0617,0.3728,0.398,2.5069,0,1,10.707
1953,2019,0.3243,2.6162,1.5801,0.1081,0.5394,0.5665,6,0,2.2882,22.2518,0.51,0.0055,0.0616,-0.2791,0.8087,1.9242,0,0,11.864
1954,2014,0.3226,1.0636,,0.1424,0.2013,0.5468,5,0,2.5083,26.2997,0.5403,0.0857,0.0286,-0.0379,0.6897,2.4292,0,1,10.4243
1954,2015,0.2877,2.3549,1.0636,0.4195,0.092,0.3453,5,0,3.526,23.6405,0.3047,0.1344,-0.0405,0.5424,0.5202,2.2003,0,0,10.0636
1954,2016,0.4303,2.0398,2.3549,0.4685,0.2127,0.2537,3,0,2.9909,22.1355,0.4055,0.0774,0.0137,0.079,0.4773,1.8045,0,0,11.8118
1954,2017,0.3816,2.5596,2.0398,0.4216,0.0903,0.0656,4,0,1.9375,23.5155,0.3724,0.0725,0.0994,-0.0057,0.6082,1.7432,0,1,9.6699
1954,2018,0.4944,1.758,2.5596,0.0,0.3184,0.3678,5,1,1.349,22.9476,0.8559,-0.0113,0.0952,0.4771,0.4803,2.0865,0,0,10.3859
1954,2019,0.1535,0.8557,1.758,0.0,0.01,0.1605,3,1,2.896,21.8779,0.4341,0.072,0.1558,-0.2124,0.7639,2.43,1,0,10.6348
1955,2011,0.3701,0.6111,,0.3379,0.01,0.1873,5,1,2.5141,21.7235,0.3535,0.1175,0.071,0.1239,0.5773,2.1598,0,0,10.8624
1955,2012,0.4119,1.4811,0.6111,0.6698,0.595,0.4954,4,0,2.7,22.475,0.2129,0.1101,-0.0611,0.232,0.5595,1.8936,0,0,11.8326
1955,2013,0.2889,0.2405,1.4811,0.4066,0.3291,0.4271,7,0,2.2539,24.149,0.3794,-0.0208,0.2067,-0.573,0.7826,2.0127,1,1,11.7782
1955,2014,0.2358,0.9382,0.2405,0.3474,0.203,0.511,5,0,2.1041,22.0396,0.3359,0.0599,0.1659,0.481,0.6298,2.2526,0,1,10.0428
1955,2015,0.4424,1.5627,0.9382,0.4119,0.4367,0.4973,6,1,0.3589,23.6092,0.1997,0.0215,0.0212,0.2848,0.5281,2.1565,0,0,10.3597
1955,2016,0.3945,2.4478,1.5627,0.4873,0.0966,0.0429,4,0,2.0298,22.6853,0.0696,0.0042,0.03,0.1712,0.6895,2.1781,0,0,11.0929
1955,2017,0.4617,2.9321,2.4478,0.4329,0.7405,0.2712,3,0,1.51,22.1225,0.3644,0.0844,0.0368,1.0635,0.223,2.0518,0,0,10.7094
1955,2018,0.3423,3.5986,2.9321,0.5595,0.5597,0.3156,5,0,3.5046,21.4697,0.5302,0.1132,0.0773,-0.1527,0.5412,2.228,0,1,11.4157
1955,2019,0.3685,1.233,3.5986,0.2199,0.5466,0.2061,5,0,2.8011,25.0853,0.3975,0.0404,0.044,-0.0073,0.7003,2.4334,0,0,10.9756
1955,2020,0.3248,1.1991,1.233,0.1189,0.2867,0.0,7,0,2.4072,22.5264,0.4673,0.1165,0.0937,0.3222,0.6861,2.5039,1,0,12.0025
1955,2021,0.3932,1.0192,1.1991,0.393,0.2039,0.3673,6,1,2.1998,22.9633,0.6091,-0.0424,0.0578,0.2293,0.4392,2.086,1,0,11.4759
1956,2014,0.3903,2.4013,,0.5371,0.2477,0.25,3,0,1.8032,21.4217,0.6217,-0.0033,0.0017,-0.0522,0.6244,2.1225,0,0,11.5538
1956,2015,0.3624,1.5349,2.4013,0.2849,0.3417,0.0,2,0,2.9466,21.6878,0.6794,-0.0082,0.0214,1.161,0.5189,1.9862,0,0,11.0438
1956,2016,0.1908,1.8256,1.5349,0.3971,0.1752,0.4357,4,0,1.6577,22.7979,0.7674,0.0681,0.1128,0.3099,0.5744,2.0882,0,0,10.6765
1956,2017,0.3255,2.9213,1.8256,0.1479,0.2617,0.8429,4,0,3.1273,22.2338,0.6827,-0.01,0.078,-0.3781,0.3445,1.9496,0,1,11.1312
1956,2018,0.2386,1.0745,2.9213,0.2294,0.124,0.8108,5,0,1.391,19.3572,0.1326,0.0464,0.0018,0.3504,0.3531,2.0675,0,0,10.6158
1956,2019,0.2063,2.4081,1.0745,0.516,0.5054,0.1331,2,1,1.1087,22.8357,0.3631,0.0707,0.0116,0.1821,0.7889,1.9612,0,1,12.013
1956,2020,0.4457,1.6865,2.4081,0.3434,0.603,0.1044,3,0,2.0046,20.4687,0.5602,0.0047,0.1125,0.8533,0.7061,1.8476,0,1,11.2411
1956,2021,0.1543,1.0551,1.6865,0.0,0.0616,0.4079,5,1,3.1877,20.6328,0.3898,0.0162,0.0185,-0.1627,0.912,1.7841,0,1,9.2779
1957,2012,0.3831,1.8353,,0.7783,0.3192,0.3957,4,1,1.5857,21.1926,0.6522,0.0161,0.0339,0.6213,0.5135,1.9771,0,0,10.0029
1957,2013,0.3391,0.1335,1.8353,0.2093,0.01,0.7177,2,1,3.526,22.0334,0.4886,0.134,0.1755,-0.0219,0.5861,2.2379,0,0,9.5157
1957,2014,0.0992,0.0621,0.1335,0.0,0.0319,0.1652,6,0,2.8169,23.0253,0.7752,0.0859,0.065,-0.0844,0.8085,2.2803,1,1,11.1559
1957,2015,0.167,2.341,0.0621,0.1847,0.0618,0.7939,5,0,2.454,21.5749,0.5134,0.015,0.1289,0.4379,0.4157,2.2487,0,0,11.0528
1957,2016,0.3278,0.8257,2.341,0.3359,0.3564,0.5802,4,0,1.5935,19.2349,0.6122,0.0565,0.0056,0.4466,0.912,1.8772,0,1,10.8977
1957,2017,0.1996,0.7965,0.8257,0.0,0.7218,0.1374,5,0,1.7432,22.777,0.2863,-0.0495,-0.0018,0.0356,0.619,2.2406,0,0,11.4613
1957,2018,0.6113,2.1583,0.7965,0.4131,0.6645,0.126,2,1,1.4843,21.6313,0.4542,0.0219,-0.0633,0.2689,0.7349,2.164,0,0,9.9399
1957,2019,0.4295,0.5974,2.1583,0.3337,0.3004,0.5398,3,0,3.2114,23.2154,0.1829,0.1403,0.0168,0.7866,0.3559,1.8737,0,0,11.5997
1958,2012,0.1856,0.6827,,0.0,0.2845,0.1509,3,0,2.5119,22.4785,0.2172,0.0686,0.0688,0.4092,0.6678,2.0115,1,0,10.5224
1958,2013,0.276,0.8639,0.6827,0.37,0.2408,0.5872,5,1,2.3611,22.7563,0.4204,0.0464,0.1061,0.7005,0.6774,2.0631,0,0,11.4641
1958,2014,0.4383,0.621,0.8639,0.2285,0.4368,0.2593,4,0,2.7828,24.9525,0.4448,0.0741,0.159,0.1409,0.5071,2.029,0,0,10.2467
1958,2015,0.2059,2.8437,0.621,0.4034,0.5397,0.1692,4,1,2.4643,22.852,0.374,0.0059,0.1149,0.1402,0.4802,2.4971,0,1,11.0081
1958,2016,0.4362,3.632,2.8437,0.2292,0.4069,0.4149,5,1,1.2693,23.8351,0.1485,0.0378,0.1582,-0.3953,0.73,2.084,0,0,10.5938
1958,2017,0.4106,1.7454,3.632,0.2248,0.3379,0.1078,2,0,1.6748,21.9459,0.7311,-0.0338,0.1221,-0.2027,0.4495,2.2827,0,0,10.6383
1958,2018,0.3955,0.5255,1.7454,0.0976,0.5274,0.4779,4,0,3.2639,23.1695,0.3611,-0.0457,-0.0277,0.7335,0.5825,2.1392,0,0,9.1973
1959,2013,0.3768,2.0389,,0.3015,0.6385,0.6738,5,0,1.9737,22.0877,0.1826,0.0912,0.1109,0.668,0.7205,2.1398,0,0,11.2574
1959,2014,0.3537,1.1248,2.0389,0.0973,0.506,0.3982,5,1,2.1282,22.0158,0.3056,-0.0278,0.1013,0.7213,0.5462,2.0573,0,0,11.8827
1959,2015,0.4024,3.243,1.1248,0.4004,0.3843,0.3742,4,0,2.7015,23.0849,0.4403,0.0217,-0.0061,0.3186,0.6198,2.0651,0,1,11.0727
1959,2016,0.4288,1.8907,3.243,0.355,0.4892,0.4567,3,0,2.1528,24.1339,0.1922,0.0336,0.2017,-0.3002,0.6398,2.304,0,0,11.203
1959,2017,0.6129,0.717,1.8907,0.0947,0.4342,0.0129,3,0,1.6221,22.4641,0.897,0.0721,0.1607,-0.0946,0.5149,2.2161,0,1,11.5327
1959,2018,0.231,1.2056,0.717,0.3626,0.0238,0.0828,5,0,2.0544,22.305,0.4113,-0.0618,0.0798,-0.0499,0.5335,2.0796,0,1,11.3466
1959,2019,0.226,3.7911,1.2056,0.5107,0.4744,0.2308,5,0,2.5976,22.7147,0.2986,0.0263,0.0387,-0.0478,0.6371,2.0378,1,1,10.54
1959,2020,0.0,2.3363,3.7911,0.2694,0.3062,0.0808,4,0,0.8894,22.2765,0.2722,0.0673,0.1042,0.6103,0.5456,1.9971,0,0,11.3796
1959,2021,0.5254,1.2761,2.3363,0.1034,0.3048,0.0383,4,1,1.144,23.2733,0.2219,0.0538,0.1368,0.3141,0.7877,2.1732,0,0,10.9579
1959,2022,0.3059,2.9272,1.2761,0.7166,0.4746,0.5558,5,1,2.7527,23.1435,0.6368,-0.1001,-0.0759,-0.4826,0.8389,1.9641,0,0,9.0462
1960,2011,0.4072,0.8259,,0.215,0.4451,0.0864,4,0,2.6146,21.6358,0.3632,0.0038,-0.0962,0.1553,0.5095,1.9984,0,1,11.5853
1960,2012,0.4012,0.093,0.8259,0.0,0.5987,0.561,4,0,1.0333,24.0045,0.1903,0.0762,0.017,0.1854,0.6418,2.273,0,0,10.9219
1960,2013,0.377,1.7266,0.093,0.735,0.4355,0.6465,4,1,2.9358,21.6217,0.167,0.1379,-0.014,0.2463,0.6386,2.1926,0,0,10.3661
1960,2014,0.3764,0.739,1.7266,0.0,0.4433,0.0912,6,1,2.7827,22.0648,0.4919,0.0212,-0.0229,-0.0177,0.545,2.3126,0,0,9.7351
1960,2015,0.2978,1.8577,0.739,0.1742,0.423,0.1336,5,0,2.9755,22.6908,0.651,-0.0526,0.0964,-0.1685,0.6137,2.0902,0,0,10.5515
1960,2016,0.2557,0.5988,1.8577,0.0,0.402,0.5598,4,0,0.5856,22.2231,0.756,-0.0026,-0.0393,0.1265,0.8601,2.0722,1,0,9.873
1960,2017,0.5004,2.875,0.5988,0.1493,0.3089,0.2053,4,1,1.7222,21.4917,0.4097,0.0564,0.0103,0.0052,0.4746,1.8235,0,0,11.241
1960,2018,0.4378,2.0248,2.875,0.0,0.1206,0.2492,5,1,3.2822,19.031,0.6237,-0.0408,-0.0242,-0.3532,0.3755,1.8506,0,0,10.4616
1960,2019,0.4982,0.8647,2.0248,0.4194,0.2156,0.2728,5,0,0.7838,22.5904,0.4632,0.0226,0.1358,0.1758,0.6546,2.3189,0,1,9.3102
1960,2020,0.2518,1.6438,0.8647,0.1231,0.81,0.121,4,0,2.2584,20.8251,0.3263,0.1969,0.0312,-0.466,0.6588,1.9466,1,1,9.7719
1960,2021,0.3539,0.4241,1.6438,0.0,0.4051,0.0,5,1,2.507,23.9808,0.5114,0.0512,0.0709,0.3082,0.4478,2.1621,1,0,12.013
1960,2022,0.2208,0.7827,0.4241,0.7165,0.6042,0.2249,4,0,2.1285,21.2741,0.445,0.0242,0.0077,-0.573,0.5573,2.256,0,0,11.0196
1960,2023,0.0,1.1358,0.7827,0.226,0.2308,0.41,4,0,2.0958,22.28,0.3694,0.027,0.1368,-0.0378,0.7567,2.2458,0,0,12.013
1961,2017,0.4582,2.7297,,0.5243,0.164,0.4592,4,1,1.4489,23.6795,0.2534,0.0146,0.152,0.0196,0.663,2.3283,0,0,10.3181
1961,2018,0.5201,3.5633,2.7297,0.461,0.5843,0.3011,4,1,3.3966,24.2026,0.2956,-0.0214,0.1631,-0.3316,0.223,2.1188,0,0,11.5014
1961,2019,0.4715,3.8222,3.5633,0.8795,0.7899,0.41,5,0,1.78,21.0107,0.4797,-0.0095,0.0048,-0.0807,0.6734,2.0953,0,1,11.5336
1961,2020,0.1777,0.2139,3.8222,0.1409,0.4678,0.4571,4,1,2.3382,21.8314,0.1391,0.084,0.1347,0.2412,0.5572,1.98,0,1,9.155
1961,2021,0.152,1.9666,0.2139,0.2543,0.1076,0.2363,6,0,2.3206,22.8284,0.7829,0.0507,0.0708,0.2096,0.636,2.0162,0,1,11.1497
1961,2022,0.5652,1.9845,1.9666,0.318,0.4574,0.5667,3,1,2.3305,21.2194,0.4342,-0.0256,0.0529,0.4401,0.7008,2.1682,0,0,9.9374
1962,2013,0.26,2.2701,,0.5176,0.3115,0.7916,5,0,2.5716,21.2478,0.4264,0.075,0.0489,0.4657,0.3318,2.2127,0,0,11.7137
1962,2014,0.4148,1.9763,2.2701,0.3313,0.4922,0.3953,4,0,1.937,23.9751,0.3809,0.1068,-0.0394,0.33,0.6512,2.1071,0,0,11.0664
1962,2015,0.1917,0.3615,1.9763,0.5715,0.3842,0.4837,4,0,2.6887,23.3403,0.05,0.1216,0.0208,-0.0277,0.4894,1.8943,0,0,10.2946
1962,2016,0.3638,0.2494,0.3615,0.1903,0.5466,0.549,3,0,0.6161,22.0245,0.1214,0.084,-0.0117,0.0403,0.5081,1.9804,0,0,11.2292
