participant_id,t_index,day,prompt_of_day,answered,deployed_family,negative affect,positive affect,arousal,stressor intensity,controllability appraisal,social presence,at home,time of day (sin),time of day (cos),day in protocol,regulatory effort,perceived regulation success,response latency,item: changed the situation,item: looked away or distracted,item: thought about it differently,item: kept it inside
151,42,7,6,1,Cognitive change,2.8171,4.9272,4.4096,0.4095,0.6691,0.0000,1.0000,-0.8660,0.5000,0.4615,4.3712,3.1009,0.1153,1.8785,1.0000,6.4664,1.0000
151,43,8,1,1,Cognitive change,3.1384,5.4297,4.6107,0.1651,0.2214,0.0000,1.0000,0.0000,1.0000,0.5385,2.0593,2.7484,-0.0356,1.4257,2.6926,6.0421,1.9929
151,44,8,2,0,Cognitive change,3.7537,5.1604,5.0303,0.5548,0.1857,0.0000,0.0000,0.8660,0.5000,0.5385,3.0548,4.1322,0.5343,2.0991,1.0000,5.2968,1.0000
151,45,8,3,1,Response modulation,3.3211,4.8138,3.9370,0.1390,0.2711,1.0000,0.0000,0.8660,-0.5000,0.5385,1.6759,3.7552,-0.0146,2.4508,1.1110,1.0000,5.8307
151,46,8,4,1,Cognitive change,1.7849,6.1017,3.6199,0.1163,0.7712,1.0000,1.0000,0.0000,-1.0000,0.5385,2.5679,3.6840,-0.6303,2.4712,3.8749,4.1141,1.6189
151,47,8,5,1,Situation selection,2.1090,5.4144,3.8745,0.1890,0.9254,0.0000,0.0000,-0.8660,-0.5000,0.5385,3.3815,3.4353,0.5375,4.9234,2.2229,2.2749,2.2651
151,48,8,6,1,Situation modification,2.4815,5.5917,4.2258,0.3453,0.6963,1.0000,1.0000,-0.8660,0.5000,0.5385,2.5906,2.7348,-0.3992,4.3088,3.5884,1.0000,1.0000
151,49,9,1,1,Situation modification,2.1229,5.1813,3.8434,0.3019,0.2354,0.0000,0.0000,0.0000,1.0000,0.6154,3.2929,2.7773,0.1433,4.3593,1.0000,1.8369,1.6710
151,50,9,2,1,Situation selection,1.0499,5.4628,3.2165,0.3488,0.8351,0.0000,0.0000,0.8660,0.5000,0.6154,3.8049,3.6729,-0.0825,3.9008,3.1496,1.4670,3.0510
151,51,9,3,0,Situation selection,1.0000,6.3909,2.9924,0.3524,0.1075,1.0000,1.0000,0.8660,-0.5000,0.6154,3.5083,1.9111,0.9456,3.0945,4.4023,1.0000,2.6000
151,52,9,4,1,Response modulation,1.0000,6.4546,2.4250,0.2816,0.5803,1.0000,1.0000,0.0000,-1.0000,0.6154,3.3730,3.5978,0.0321,1.9394,3.4117,3.1943,5.8004
151,53,9,5,1,Attentional deployment,1.0962,6.4765,4.1318,0.7133,0.3987,1.0000,1.0000,-0.8660,-0.5000,0.6154,4.1229,2.6521,0.3466,1.0000,5.5085,3.5960,2.7297
151,54,9,6,1,Situation modification,1.1218,6.5016,4.2642,0.7650,0.8274,1.0000,1.0000,-0.8660,0.5000,0.6154,4.2906,6.2143,-0.0865,5.0877,1.0000,1.0000,1.3042
151,55,10,1,1,Cognitive change,1.0000,5.4031,3.7047,0.4293,0.2280,1.0000,0.0000,0.0000,1.0000,0.6923,3.3371,3.9155,0.0599,2.7776,1.0000,4.6871,1.1694
151,56,10,2,1,Situation selection,1.0000,6.0743,2.8003,0.0503,0.6627,0.0000,0.0000,0.8660,0.5000,0.6923,2.4733,4.6171,-0.4175,3.9656,3.5724,3.1325,1.8578
151,57,10,3,1,Response modulation,2.0720,6.0687,4.8053,0.5841,0.4141,1.0000,1.0000,0.8660,-0.5000,0.6923,2.8183,2.1718,-0.5425,1.6161,1.0000,2.7341,6.0737
151,58,10,4,1,Attentional deployment,3.0931,4.9882,4.5893,0.6195,0.2456,0.0000,1.0000,0.0000,-1.0000,0.6923,3.5836,1.8032,0.4872,2.4426,6.4961,1.6019,1.2880
151,59,10,5,1,Situation modification,3.8819,3.5436,6.0532,0.7811,0.6360,0.0000,0.0000,-0.8660,-0.5000,0.6923,4.0242,5.1463,0.5939,4.7877,3.1271,2.2343,2.5234
151,60,10,6,1,Cognitive change,1.4287,4.5528,4.0517,0.5506,0.4410,0.0000,1.0000,-0.8660,0.5000,0.6923,3.6473,6.0856,0.2971,1.7485,3.9727,5.4184,2.9968
151,61,11,1,1,Response modulation,2.0871,5.8944,4.0164,0.2458,0.5032,0.0000,0.0000,0.0000,1.0000,0.7692,2.9513,1.6432,1.4802,3.2148,2.9191,2.4878,4.8445
151,62,11,2,1,Response modulation,2.4812,5.9763,4.5321,0.5172,0.4767,0.0000,0.0000,0.8660,0.5000,0.7692,4.4490,3.1936,1.3518,2.4051,2.1627,2.6498,5.0843
151,63,11,3,1,Cognitive change,2.2639,5.3328,3.8286,0.3410,0.5419,0.0000,1.0000,0.8660,-0.5000,0.7692,3.3795,2.7816,0.2481,1.9411,2.1482,4.8339,1.0000
151,64,11,4,1,Cognitive change,2.2362,4.7214,4.1537,0.7946,0.6019,0.0000,1.0000,0.0000,-1.0000,0.7692,2.7709,4.2423,0.5105,2.0690,2.3828,5.5916,3.3926
151,65,11,5,1,Situation modification,2.9415,5.0212,4.3835,0.2630,0.4884,1.0000,0.0000,-0.8660,-0.5000,0.7692,2.6683,1.1752,0.5796,4.6901,2.8807,1.0000,2.6319
151,66,11,6,1,Situation modification,2.5221,5.1173,3.4061,0.2124,0.3658,1.0000,0.0000,-0.8660,0.5000,0.7692,2.5827,2.3512,0.5502,6.3247,1.0000,2.3979,1.0000
151,67,12,1,0,Situation selection,1.7542,6.5955,2.9028,0.4981,0.1995,0.0000,0.0000,0.0000,1.0000,0.8462,4.1473,1.0000,-0.3418,3.2984,4.2608,3.0998,4.1683
151,68,12,2,1,Response modulation,1.2163,5.4788,3.4349,0.0805,0.6030,1.0000,1.0000,0.8660,0.5000,0.8462,3.2211,3.1315,-0.2691,1.0000,3.8731,1.0000,5.4240
151,69,12,3,1,Situation modification,1.9968,5.1328,4.6091,0.7139,0.5723,1.0000,0.0000,0.8660,-0.5000,0.8462,3.5743,4.4001,0.4593,4.4481,3.5696,1.8357,2.0801
151,70,12,4,1,Cognitive change,2.8815,4.5629,4.9805,0.2095,0.4633,1.0000,0.0000,0.0000,-1.0000,0.8462,3.3181,4.2085,0.1955,3.1247,2.0857,5.1360,1.0000
151,71,12,5,1,Cognitive change,4.3472,4.3949,4.5539,0.3021,0.3106,0.0000,0.0000,-0.8660,-0.5000,0.8462,3.3683,3.6194,0.8125,1.0000,3.0620,5.9833,1.6541
151,72,12,6,1,Cognitive change,4.5331,3.8597,5.1674,0.6202,0.2222,1.0000,0.0000,-0.8660,0.5000,0.8462,3.6692,2.8031,-0.0946,2.3234,1.3820,4.3039,1.0000
151,73,13,1,1,Cognitive change,3.6354,4.1085,5.6261,0.3228,0.2734,0.0000,1.0000,0.0000,1.0000,0.9231,3.3129,4.0486,0.1883,1.5297,1.0000,6.7802,3.9560
151,74,13,2,1,Cognitive change,5.0968,4.2630,5.2802,0.2950,0.7870,1.0000,0.0000,0.8660,0.5000,0.9231,3.2811,1.0000,-0.4741,1.7409,2.9861,6.1287,1.8847
151,75,13,3,0,Cognitive change,4.3906,3.5439,5.6869,0.2400,0.6690,0.0000,1.0000,0.8660,-0.5000,0.9231,2.8510,4.6263,-0.2519,1.9111,3.4695,5.3750,1.0000
151,76,13,4,1,Cognitive change,3.3251,3.9804,4.0722,0.6543,0.5677,0.0000,0.0000,0.0000,-1.0000,0.9231,3.1066,3.0499,-0.6126,1.0000,3.0766,6.8257,1.6197
151,77,13,5,1,Cognitive change,2.7173,4.9458,4.6793,0.5949,0.4345,1.0000,0.0000,-0.8660,-0.5000,0.9231,4.2179,2.4231,0.0578,1.3818,3.7043,5.5701,1.1052
151,78,13,6,1,Response modulation,1.1888,5.5219,3.8461,0.5137,0.8321,0.0000,1.0000,-0.8660,0.5000,0.9231,4.3619,3.9680,0.3154,1.0000,1.4732,1.6538,3.2420
151,79,14,1,1,Situation selection,1.2904,5.9401,4.2829,0.5405,0.3803,1.0000,1.0000,0.0000,1.0000,1.0000,4.1171,2.3615,-0.5165,4.9498,1.4321,1.1809,1.6768
151,80,14,2,1,Cognitive change,1.8729,6.0576,2.9507,0.2938,0.9591,1.0000,0.0000,0.8660,0.5000,1.0000,2.7118,3.6502,0.3711,2.2768,1.0000,6.8717,1.9159
151,81,14,3,0,Cognitive change,1.8789,5.0847,3.7054,0.2979,0.0214,0.0000,0.0000,0.8660,-0.5000,1.0000,3.7189,3.3259,0.4506,1.0000,4.2539,6.4660,1.0000
151,82,14,4,1,Cognitive change,2.2979,3.8052,3.2656,0.2766,0.3983,0.0000,1.0000,0.0000,-1.0000,1.0000,2.9189,3.9149,0.1620,1.1422,3.3406,5.0545,3.5749
151,83,14,5,1,Response modulation,3.4676,4.1879,4.9120,0.4248,0.5725,1.0000,1.0000,-0.8660,-0.5000,1.0000,3.4795,2.9793,-0.4580,1.0000,1.0000,2.5936,6.6042
151,84,14,6,1,Cognitive change,2.1020,5.0446,3.8929,0.2798,0.2256,0.0000,1.0000,-0.8660,0.5000,1.0000,2.8074,6.2076,0.9578,1.0000,1.0000,2.7106,1.0215
152,1,1,1,1,Situation modification,3.0473,5.3119,4.3353,0.2085,0.3781,1.0000,1.0000,0.0000,1.0000,0.0000,2.8511,2.9527,0.3051,4.7959,1.0000,1.7438,1.7095
152,2,1,2,1,Attentional deployment,2.9943,5.4820,5.0711,0.6414,0.2628,1.0000,1.0000,0.8660,0.5000,0.0000,4.2583,2.4080,-0.1983,1.0000,6.6250,2.9047,3.6795
152,3,1,3,1,Situation modification,1.9546,4.5284,3.8849,0.4439,0.9599,0.0000,0.0000,0.8660,-0.5000,0.0000,4.1226,4.6483,0.2134,4.6089,1.0000,1.9581,1.0464
152,4,1,4,1,Situation selection,2.7960,4.9992,5.7676,0.7624,0.7957,0.0000,0.0000,0.0000,-1.0000,0.0000,4.3918,4.2497,-0.7389,2.9721,2.2884,2.3956,3.1728
152,5,1,5,0,Situation modification,2.2267,5.9964,4.5394,0.3825,0.4504,0.0000,1.0000,-0.8660,-0.5000,0.0000,3.5452,3.8399,-1.3731,5.9092,1.0000,1.0000,1.8698
152,6,1,6,1,Situation modification,2.0004,4.1501,4.1559,0.3059,0.7377,1.0000,1.0000,-0.8660,0.5000,0.0000,2.7701,4.7958,0.1147,6.6873,1.9318,3.1922,1.0000
152,7,2,1,1,Situation modification,2.7363,4.5838,3.8226,0.5349,0.5941,0.0000,0.0000,0.0000,1.0000,0.0769,3.9194,3.6327,0.6636,7.0000,2.0399,3.5137,2.4309
152,8,2,2,1,Situation modification,2.5774,5.6630,3.3443,0.3239,0.4808,1.0000,0.0000,0.8660,0.5000,0.0769,2.5669,2.5362,0.9208,6.9624,2.7191,1.2285,1.0000
152,9,2,3,1,Situation modification,2.8871,4.9210,4.1254,0.2574,0.2941,1.0000,1.0000,0.8660,-0.5000,0.0769,2.6460,1.0000,0.3789,6.9047,1.2449,1.0000,1.0000
152,10,2,4,0,Attentional deployment,2.8630,4.6286,4.9501,0.5739,0.6200,1.0000,0.0000,0.0000,-1.0000,0.0769,4.1871,3.2922,0.5768,2.2113,6.0609,1.8879,3.2204
152,11,2,5,1,Cognitive change,2.6037,3.8168,4.5384,0.4607,0.6108,0.0000,0.0000,-0.8660,-0.5000,0.0769,3.3281,4.0105,0.3234,1.0000,4.5916,6.3993,2.7383
152,12,2,6,1,Attentional deployment,3.0468,4.2204,4.0384,0.5322,0.1899,0.0000,0.0000,-0.8660,0.5000,0.0769,3.9786,2.7249,-0.9843,1.0000,5.7593,1.0000,2.1598
152,13,3,1,0,Situation modification,2.7128,5.0154,3.9277,0.5301,0.5010,1.0000,1.0000,0.0000,1.0000,0.1538,4.0900,3.9105,-0.0329,4.7900,1.0000,1.0575,1.0000
152,14,3,2,1,Situation modification,2.9726,4.9819,4.3554,0.2612,0.3313,0.0000,1.0000,0.8660,0.5000,0.1538,3.0552,1.0000,0.5253,5.3472,1.0000,1.0000,2.6002
152,15,3,3,1,Situation modification,2.0378,4.5739,4.2330,0.5391,0.7674,1.0000,1.0000,0.8660,-0.5000,0.1538,3.7981,5.3609,0.3285,7.0000,1.0000,1.4057,1.0000
152,16,3,4,1,Situation selection,3.0551,5.2250,3.9134,0.1070,0.3398,1.0000,0.0000,0.0000,-1.0000,0.1538,2.3924,1.0000,-0.0210,2.2222,4.5382,2.2699,1.0000
152,17,3,5,1,Situation selection,3.2049,4.0259,4.5483,0.7569,0.3740,1.0000,1.0000,-0.8660,-0.5000,0.1538,4.1075,2.6779,-0.7217,5.4082,3.2574,1.0000,1.0000
152,18,3,6,1,Situation selection,2.9791,4.7812,3.8240,0.3938,0.2574,1.0000,1.0000,-0.8660,0.5000,0.1538,4.1825,3.1525,0.6521,2.9092,2.6718,2.5702,2.0923
152,19,4,1,1,Situation modification,2.8809,4.9808,3.8717,0.3725,0.3119,1.0000,1.0000,0.0000,1.0000,0.2308,3.2973,1.7640,-0.0771,4.8920,1.0000,1.7498,2.2686
152,20,4,2,1,Attentional deployment,2.0323,4.6308,4.4869,0.3451,0.1334,1.0000,0.0000,0.8660,0.5000,0.2308,3.4501,6.0594,-0.4755,1.0000,6.3992,2.2663,1.0000
152,21,4,3,1,Attentional deployment,3.2275,4.8435,3.5161,0.2141,0.6188,0.0000,1.0000,0.8660,-0.5000,0.2308,2.8165,1.0000,0.2848,2.0311,5.7771,1.0148,1.0000
152,22,4,4,0,Situation selection,3.9551,3.9030,3.7651,0.4872,0.5018,0.0000,0.0000,0.0000,-1.0000,0.2308,2.8503,1.0000,0.3214,4.6616,2.8359,1.7872,2.6803
152,23,4,5,1,Attentional deployment,3.5965,4.2309,4.7164,0.3647,0.9535,1.0000,1.0000,-0.8660,-0.5000,0.2308,3.5053,2.0722,-0.0346,1.2943,6.0951,2.3574,2.0706
152,24,4,6,1,Response modulation,3.0905,5.1098,3.9086,0.2802,0.4842,0.0000,1.0000,-0.8660,0.5000,0.2308,2.7970,1.0000,-0.7442,1.0000,3.4451,1.9865,5.1071
152,25,5,1,0,Situation modification,1.6117,5.1659,3.9822,0.5166,0.8854,0.0000,0.0000,0.0000,1.0000,0.3077,3.6658,5.6000,-0.1011,7.0000,1.0000,1.0000,3.3246
152,26,5,2,0,Situation modification,1.7846,5.3348,4.1577,0.5492,0.8028,1.0000,0.0000,0.8660,0.5000,0.3077,4.4040,4.2781,0.3166,6.6525,1.2523,1.0000,1.0000
152,27,5,3,1,Situation selection,2.3416,5.0368,4.1834,0.1275,0.2562,0.0000,1.0000,0.8660,-0.5000,0.3077,1.7313,2.7353,-0.0585,3.7059,1.8632,1.0000,1.0000
152,28,5,4,1,Cognitive change,2.4476,4.6999,4.3265,0.5956,0.4510,0.0000,0.0000,0.0000,-1.0000,0.3077,3.7906,3.2926,0.2794,3.3781,3.6823,5.2834,1.6418
152,29,5,5,1,Attentional deployment,2.5538,4.1228,4.6594,0.2320,0.4236,1.0000,1.0000,-0.8660,-0.5000,0.3077,2.7137,3.5254,0.5633,1.6736,5.6798,2.7235,4.0426
152,30,5,6,1,Situation modification,2.9961,5.5545,4.8943,0.7171,0.6197,1.0000,1.0000,-0.8660,0.5000,0.3077,3.8061,3.7896,0.8294,5.4918,1.0000,1.1011,1.1956
152,31,6,1,1,Situation modification,2.7515,3.8405,5.4491,0.6425,0.6858,0.0000,1.0000,0.0000,1.0000,0.3846,4.1457,4.0080,-0.9622,6.2166,1.0000,3.5103,1.5060
152,32,6,2,1,Response modulation,3.1156,6.6000,4.4943,0.2314,0.4427,1.0000,1.0000,0.8660,0.5000,0.3846,3.3277,1.0833,-0.0166,2.2308,1.7226,1.0000,6.2452
152,33,6,3,1,Situation modification,3.0638,4.1706,5.0723,0.7648,0.4932,0.0000,0.0000,0.8660,-0.5000,0.3846,4.1594,4.5068,0.3865,5.7159,1.5986,1.0000,3.3949
152,34,6,4,1,Cognitive change,3.1556,4.6669,4.8378,0.8427,0.4952,1.0000,1.0000,0.0000,-1.0000,0.3846,3.8946,4.6644,0.2695,1.0000,3.5952,5.1236,1.0000
152,35,6,5,1,Situation modification,3.0968,5.8919,3.8670,0.5863,0.4065,0.0000,1.0000,-0.8660,-0.5000,0.3846,3.8067,1.7419,0.0367,4.8167,1.4543,1.0000,1.0000
152,36,6,6,1,Situation selection,3.1530,5.5084,4.3672,0.6288,0.5871,0.0000,0.0000,-0.8660,0.5000,0.3846,4.0661,3.5944,0.5341,1.7813,3.7314,1.9098,1.0000
152,37,7,1,1,Situation modification,2.7058,4.5666,4.6229,0.6126,0.5027,0.0000,1.0000,0.0000,1.0000,0.4615,3.9938,2.6199,0.2443,6.4698,2.3764,1.0000,1.3529
152,38,7,2,1,Situation selection,2.4951,4.3787,4.2044,0.4361,0.5385,1.0000,0.0000,0.8660,0.5000,0.4615,3.1790,4.2298,0.2423,4.3360,3.4226,1.0000,1.0000
152,39,7,3,0,Situation modification,1.8953,4.9499,4.2061,0.3494,0.7778,0.0000,0.0000,0.8660,-0.5000,0.4615,3.1942,4.0807,-0.0690,3.3379,1.8875,1.0000,1.2946
152,40,7,4,1,Response modulation,2.9082,4.1799,4.8826,0.4924,0.1376,0.0000,1.0000,0.0000,-1.0000,0.4615,3.0849,2.1526,-0.7259,1.0000,2.7921,1.0000,5.7521
152,41,7,5,1,Attentional deployment,1.9748,5.2486,4.1071,0.4421,0.1838,1.0000,0.0000,-0.8660,-0.5000,0.4615,3.3091,5.2221,0.0406,2.2403,6.3573,4.4434,1.2294
152,42,7,6,0,Situation modification,3.0096,4.6749,4.3264,0.2966,0.5388,1.0000,0.0000,-0.8660,0.5000,0.4615,2.7189,1.9124,0.1198,4.6859,1.0000,1.0000,2.1775
152,43,8,1,1,Situation selection,1.5777,6.0728,4.0424,0.2970,0.8354,0.0000,0.0000,0.0000,1.0000,0.5385,2.9569,5.8576,-0.3522,4.2925,3.2176,1.3561,2.2105
152,44,8,2,0,Situation modification,1.6578,5.3012,4.1735,0.1916,0.4648,0.0000,0.0000,0.8660,0.5000,0.5385,3.3312,4.2246,0.3014,6.7939,1.8042,2.6218,1.2479
152,45,8,3,1,Response modulation,3.2728,3.8442,4.6686,0.8052,0.7233,0.0000,0.0000,0.8660,-0.5000,0.5385,3.4910,3.1147,0.2314,2.0674,1.6194,1.1294,6.6384
152,46,8,4,1,Situation modification,2.3169,5.4779,3.6974,0.1655,0.6037,1.0000,1.0000,0.0000,-1.0000,0.5385,3.0547,4.2933,0.2681,4.7434,2.5113,3.2083,1.0000
152,47,8,5,0,Situation modification,3.1870,5.0000,4.0895,0.5137,0.1509,0.0000,0.0000,-0.8660,-0.5000,0.5385,3.5175,2.6960,-0.9068,6.0487,1.0000,1.0000,1.0000
152,48,8,6,0,Situation selection,2.3108,4.0568,3.2025,0.1974,0.5123,0.0000,1.0000,-0.8660,0.5000,0.5385,2.1209,3.5604,0.5455,4.4777,3.2090,1.0000,1.8355
152,49,9,1,1,Cognitive change,2.6016,5.7671,4.2595,0.4287,0.1170,1.0000,0.0000,0.0000,1.0000,0.6154,2.6545,1.4321,0.5206,3.5692,3.0630,5.5539,1.0632
152,50,9,2,1,Situation modification,1.0000,5.5038,3.6284,0.0873,0.7664,1.0000,0.0000,0.8660,0.5000,0.6154,3.7471,5.7069,0.0704,4.2781,2.2116,3.6352,2.2141
152,51,9,3,1,Situation modification,1.5559,4.6612,4.3747,0.3707,0.7478,0.0000,0.0000,0.8660,-0.5000,0.6154,2.3980,5.8290,-0.3235,4.8832,1.0638,3.8925,2.0052
152,52,9,4,1,Situation selection,1.8585,5.7000,3.7102,0.4238,0.7422,1.0000,1.0000,0.0000,-1.0000,0.6154,3.4352,2.4343,0.3911,4.3401,3.1597,1.0000,2.2584
152,53,9,5,1,Cognitive change,1.9708,5.9077,4.0163,0.4448,0.6691,0.0000,1.0000,-0.8660,-0.5000,0.6154,3.6403,3.5775,0.7908,1.0000,1.5746,6.5447,1.1542
152,54,9,6,1,Cognitive change,2.8098,6.0708,4.1031,0.6633,0.6856,1.0000,0.0000,-0.8660,0.5000,0.6154,4.4409,3.2881,0.6840,2.1065,1.2043,5.9969,2.4122
152,55,10,1,1,Situation modification,2.4419,4.0790,3.4461,0.4767,0.8371,1.0000,0.0000,0.0000,1.0000,0.6923,2.9226,5.0599,0.4878,5.9210,2.2439,1.5398,1.0000
152,56,10,2,1,Situation modification,2.9974,5.6550,5.0307,0.2517,0.4223,1.0000,1.0000,0.8660,0.5000,0.6923,2.8800,1.0250,-0.3209,5.5191,1.0000,2.9214,1.2882
152,57,10,3,1,Attentional deployment,3.1134,5.0727,4.4206,0.4319,0.5840,0.0000,1.0000,0.8660,-0.5000,0.6923,2.7059,1.3533,0.4045,1.5173,5.2204,2.1129,2.7852
152,58,10,4,1,Situation selection,4.0218,4.9561,5.9672,0.7412,0.1151,0.0000,0.0000,0.0000,-1.0000,0.6923,4.7728,1.0000,0.5341,4.0834,3.8176,2.4402,2.4895
152,59,10,5,1,Response modulation,3.4768,3.6469,4.7949,0.4167,0.2066,1.0000,0.0000,-0.8660,-0.5000,0.6923,2.9342,3.5319,-0.2579,4.6017,2.7889,2.4921,4.7817
152,60,10,6,1,Situation selection,3.0216,4.9766,4.4284,0.1868,0.1124,0.0000,1.0000,-0.8660,0.5000,0.6923,3.2828,1.2516,0.0697,2.2650,2.9316,1.0000,3.3232
152,61,11,1,1,Situation selection,2.5722,5.0968,3.4115,0.2007,0.2014,1.0000,1.0000,0.0000,1.0000,0.7692,3.0744,2.3939,0.1958,4.1036,4.6821,1.5447,1.3188
152,62,11,2,1,Situation modification,3.3024,5.1678,5.3699,0.7146,0.7408,0.0000,0.0000,0.8660,0.5000,0.7692,3.8109,3.0882,0.1572,7.0000,1.0000,3.6180,1.5629
152,63,11,3,0,Situation selection,2.3013,5.0593,4.1262,0.1689,0.2902,0.0000,1.0000,0.8660,-0.5000,0.7692,3.5871,2.8085,0.4491,4.0747,4.7836,1.0000,2.7071
152,64,11,4,1,Situation modification,3.0473,4.6451,3.9498,0.5061,0.6572,1.0000,0.0000,0.0000,-1.0000,0.7692,3.9108,2.6303,-0.0091,5.0565,1.2848,2.6188,3.3941
152,65,11,5,1,Cognitive change,2.5717,4.8751,4.9467,0.4758,0.5678,0.0000,1.0000,-0.8660,-0.5000,0.7692,3.1717,5.0478,0.0438,1.0000,1.1567,4.7900,4.0704
152,66,11,6,1,Situation selection,2.6234,4.3411,5.6393,0.5049,0.8681,0.0000,0.0000,-0.8660,0.5000,0.7692,3.3090,4.0354,0.2376,4.2886,4.4188,1.0017,1.3456
152,67,12,1,1,Cognitive change,3.1135,4.9568,4.0433,0.3549,0.9239,0.0000,1.0000,0.0000,1.0000,0.8462,3.9989,1.4489,0.0057,1.0000,2.9162,5.6196,1.0000
152,68,12,2,0,Attentional deployment,2.7736,4.2159,4.5431,0.2809,0.6086,0.0000,1.0000,0.8660,0.5000,0.8462,2.7343,3.6689,-0.0087,3.6529,5.6280,3.1999,3.7626
152,69,12,3,0,Situation selection,3.3506,4.5780,4.6674,0.6648,0.1666,0.0000,1.0000,0.8660,-0.5000,0.8462,3.2087,3.7134,-0.2546,4.1936,4.1334,1.0000,2.0677
152,70,12,4,1,Situation selection,3.6406,5.6041,5.1040,0.6811,0.2719,1.0000,1.0000,0.0000,-1.0000,0.8462,4.3407,1.7491,0.0126,3.4752,3.2745,1.0000,3.3333
152,71,12,5,0,Situation modification,3.0003,3.1622,4.8109,0.6222,0.2316,1.0000,1.0000,-0.8660,-0.5000,0.8462,3.4997,3.3572,-0.9378,5.5622,2.7287,1.3685,1.4016
152,72,12,6,1,Situation selection,2.5860,4.3551,5.3348,0.4529,0.4817,0.0000,0.0000,-0.8660,0.5000,0.8462,3.7830,4.6870,0.6435,6.6234,1.5772,1.9190,1.0000
152,73,13,1,0,Situation modification,2.6065,5.8943,3.7146,0.5711,0.4262,0.0000,1.0000,0.0000,1.0000,0.9231,3.8172,2.0178,-0.3128,5.4022,1.1488,2.8025,1.0000
152,74,13,2,1,Situation modification,2.9527,4.5867,5.5917,0.7576,0.6166,1.0000,0.0000,0.8660,0.5000,0.9231,4.0667,3.9266,0.0248,5.2996,2.4472,2.1065,3.0011
152,75,13,3,1,Cognitive change,2.1642,5.3973,4.7109,0.3684,0.1773,0.0000,0.0000,0.8660,-0.5000,0.9231,3.1124,4.4512,-0.6232,1.0000,2.2685,6.9039,2.6394
152,76,13,4,1,Situation modification,2.6703,4.5813,4.8822,0.8054,0.5441,1.0000,0.0000,0.0000,-1.0000,0.9231,4.3090,2.5658,-0.0173,5.5320,3.0119,3.0204,1.0000
152,77,13,5,0,Situation modification,3.1033,4.0523,4.2400,0.7529,0.1282,1.0000,0.0000,-0.8660,-0.5000,0.9231,4.4883,1.0829,0.3819,6.4879,1.6372,2.6461,1.0000
152,78,13,6,0,Situation selection,1.8773,5.4783,4.6070,0.4799,0.5654,1.0000,1.0000,-0.8660,0.5000,0.9231,3.8076,4.3029,0.0475,3.9199,2.0877,2.3040,1.4722
152,79,14,1,0,Attentional deployment,2.3629,5.5284,4.5149,0.3202,0.5883,0.0000,1.0000,0.0000,1.0000,1.0000,4.0228,1.2431,-0.2279,1.0000,4.4919,2.1417,1.0000
152,80,14,2,0,Situation modification,2.1117,5.4174,4.3444,0.1076,0.7028,1.0000,1.0000,0.8660,0.5000,1.0000,2.5383,3.6064,0.2556,4.2945,2.8604,1.9014,1.2933
152,81,14,3,1,Cognitive change,2.1627,5.0489,3.8470,0.2266,0.4325,0.0000,1.0000,0.8660,-0.5000,1.0000,2.1573,4.3115,-0.4304,1.8487,3.5716,5.7969,1.1636
152,82,14,4,0,Situation selection,1.8484,5.6091,4.5925,0.2239,0.0714,0.0000,0.0000,0.0000,-1.0000,1.0000,2.2891,1.6112,-0.4819,5.4539,3.7324,1.7683,1.2940
152,83,14,5,1,Situation selection,3.1297,4.5050,4.2661,0.4101,0.2886,0.0000,1.0000,-0.8660,-0.5000,1.0000,3.8035,2.6522,0.2368,5.3026,4.5365,1.3019,2.4444
152,84,14,6,1,Attentional deployment,3.3616,5.0056,5.1220,0.6170,0.6320,0.0000,0.0000,-0.8660,0.5000,1.0000,4.1096,3.0617,-0.4301,1.9056,4.9665,2.7204,2.5137
153,1,1,1,1,Attentional deployment,3.0509,5.1602,4.6439,0.4203,0.4924,1.0000,1.0000,0.0000,1.0000,0.0000,2.9401,3.4469,0.3647,1.0000,7.0000,2.2986,3.9645
153,2,1,2,1,Response modulation,2.2420,5.4720,3.0814,0.1595,0.6531,1.0000,1.0000,0.8660,0.5000,0.0000,4.0895,2.5857,0.6263,1.0000,1.8149,2.5468,3.8706
153,3,1,3,1,Situation selection,2.9894,4.1704,4.0823,0.2787,0.4908,0.0000,0.0000,0.8660,-0.5000,0.0000,2.9833,3.2105,0.0843,2.2003,3.5313,1.0000,1.0000
153,4,1,4,1,Situation modification,1.5877,5.8751,4.0282,0.1372,0.3017,1.0000,0.0000,0.0000,-1.0000,0.0000,2.8375,2.7213,-0.2969,5.8726,2.8571,1.0000,1.0000
153,5,1,5,0,Cognitive change,2.1208,6.1118,3.8640,0.6576,0.6888,1.0000,0.0000,-0.8660,-0.5000,0.0000,3.9968,3.7324,0.2251,1.5385,3.5960,4.7935,1.0000
153,6,1,6,1,Attentional deployment,3.5309,4.8412,4.1820,0.3224,0.5106,1.0000,0.0000,-0.8660,0.5000,0.0000,3.9200,3.2203,0.3029,2.9788,7.0000,3.1153,1.0219
153,7,2,1,1,Situation modification,2.9154,4.6853,3.9706,0.1978,0.9283,1.0000,0.0000,0.0000,1.0000,0.0769,4.3548,3.2548,0.2510,4.3617,2.5291,1.7238,1.5053
153,8,2,2,1,Situation selection,2.1764,4.8290,3.9195,0.2499,0.6160,1.0000,1.0000,0.8660,0.5000,0.0769,2.8769,2.8477,-0.2161,4.9278,2.3546,2.6870,1.0000
